session_id,target
157,3.467314690132215e-05
158,0.01810053041185128
159,0.004074888394750047
160,3.48482201464508e-05
161,0.018517105901487575
162,8.27109553153344e-05
163,0.0005890014631567851
164,0.0004983311385514791
165,0.00018392201721375906
166,3.147268271287669e-05
167,0.020552258841805875
168,0.0034835061572887197
169,0.003901211764495829
170,0.007301474068967055
171,0.00030844736018975616
172,0.0005755744752207037
173,0.011054691719957746
174,0.000261293227201805
175,0.4092979370021522
176,0.012595232560327478
177,0.038259955189673726
178,0.0026586920038037982
179,0.003582088943657781
180,0.024291644576825294
181,4.317992650399451e-05
182,9.109176455735322e-06
183,1.0601448197356516e-05
184,0.0005866968887811872
185,0.0004585401688838902
186,0.0005609318170907283
187,3.311288876675568e-06
188,1.9679583841984953e-06
189,0.027351166304865282
190,0.01637942015087517
191,9.957791500791071e-06
192,4.161336629708568e-05
193,0.02196131586631915
194,7.210322390138896e-05
195,2.867550271560101e-05
196,0.0007187271485426863
197,0.007103442873472666
198,0.003535742943578199
199,0.04663098334014156
200,1.3963938332724392e-05
201,0.0008818861798721118
202,0.026711609070918026
203,2.422549918122379e-06
204,7.27728450555279e-05
205,0.017451669151856548
206,2.2690043595316458e-07
207,0.0087416933637515
208,0.00014678373902459108
209,4.6255964250627356e-07
210,0.0009086847566444448
211,0.002114108691766827
212,0.0018804970032010764
213,9.295489787145405e-06
214,0.0024805637898589923
215,0.0001648793501408195
216,0.0038122876074642036
217,0.008871089336057285
218,0.003901211764495829
219,7.335299036963233e-05
220,0.0062975113112194465
221,0.0020219623562822146
222,8.029808979556013e-06
223,0.12113782364869427
224,0.0009378672103732191
225,0.05979690515282245
226,0.006362568503615235
227,0.03709244895684832
228,1.2335224750238924e-05
229,2.885067229519251e-06
230,0.0013586797081509303
231,0.0003780377985434656
232,1.6027840873973867e-06
233,1.9274122032370668e-05
234,0.008085970330703744
235,0.00014168328213129603
236,6.339095627210077e-05
237,0.003442244131773524
238,0.0005839598494896496
239,0.010233247156066163
240,0.0004085412519698723
241,0.0005920950102029997
242,1.4317926857548093e-06
243,2.7336813048989985e-06
244,3.405569220426126e-06
245,0.0009085198422935458
246,0.004129080779129203
247,0.017264086023967732
248,0.005820189488746624
249,7.4097309527622e-05
250,0.005708017930649258
251,0.002226698666599577
252,3.285397886366265e-05
253,1.7352950346910273e-05
254,0.00015801360972475114
255,0.0020608069661846792
256,1.021495584728538e-05
257,7.772959652803349e-05
258,0.0007934568183676387
259,0.00043597057522907
260,3.3907767527694504e-06
261,0.008287676123731793
262,0.00014814985832818487
263,0.002146198208333312
264,0.002911657109526926
265,3.542616840545713e-05
266,1.1502829536180579e-05
267,2.8936166851926964e-05
268,0.0007160344358043436
269,0.0005437068432175165
270,0.0009412209793918211
271,2.430470317170097e-05
272,1.5280532311385093e-06
273,3.3743722262096996e-06
274,0.012178185679954828
275,0.02935775802865277
276,0.00012634393848811367
277,0.004070239376955849
278,0.017914228736992003
279,1.6026595362491243e-05
280,0.00015418699197754823
281,0.0004830289239369622
282,5.522923140587089e-05
283,0.0037936879768158027
284,0.0024208925104882133
285,2.9535880338254217e-05
286,5.377659702868081e-05
287,0.03429741002622149
288,5.878578095490539e-07
289,0.0065726187633597015
290,8.922620394122871e-06
291,1.3259846704843777e-05
292,0.0004666299104936222
293,0.0009824949228498484
294,0.00023304399511017866
295,6.31421561075561e-05
296,5.88891539875609e-07
297,3.939388867734011e-06
298,0.0015055964218494919
299,1.9980266207396997e-06
300,1.9747350717783942e-05
301,8.846197146675576e-06
302,0.002968710700953534
303,0.001104482678003648
304,0.013517340307913649
305,0.0135625876743088
306,2.3606616605543047e-06
307,0.007205444451389045
308,5.489116110875673e-05
309,0.002752401504595728
310,1.7201559280250116e-05
311,0.0030577562803453646
312,0.0034975947445972924
313,0.00023773661171387116
314,8.327374863318546e-06
315,0.007766255563920234
316,0.01317443485388923
317,0.021549729288529863
318,2.146337743231642e-06
319,9.636512027162414e-05
320,0.0018383948589473758
321,0.0036556304418775844
322,5.504152650829818e-05
323,9.567460849782523e-06
324,0.004839611520701961
325,0.015887676062535785
326,0.0036009136410946703
327,0.001640473653390702
328,0.0010292066442546199
329,3.274060020969847e-05
330,4.6115700121414495e-06
331,0.0015697977039624551
332,1.0408184105935611e-05
333,0.5123612638973692
334,2.217310712637111e-05
335,6.5501510731637334e-06
336,4.9370825620867636e-05
337,0.016110708701382245
338,0.02840534481701357
339,1.0589488213445057e-05
340,0.011720500479783303
341,9.929655050758456e-06
342,0.0007998302823013533
343,0.00025964572615793123
344,0.0031362753292775362
345,0.009431167879174104
346,8.500651459738312e-05
347,0.7569875675019714
348,3.085424805334735e-06
349,1.2386830966983855e-05
350,0.08245633709561978
351,0.010761177036260536
352,5.624749768548924e-05
353,0.005326787932681577
354,0.002695675297578474
355,0.019306758386838357
356,7.035861768271782e-06
357,0.0004188724503191443
358,0.00034431434638675063
359,0.0002873111133616869
360,0.0008517385486973681
361,0.0004999605132316133
362,9.784343569616973e-06
363,0.00013186527724070476
364,1.4642471944349118e-05
365,1.0764898770009135e-06
366,3.67736354589396e-07
367,4.80957393520422e-06
368,0.0006351889727794643
369,0.0008973474126823568
370,4.652527453514445e-05
371,0.010275481528532743
372,3.384386466930213e-06
373,3.46339420568544e-06
374,0.0024156080853361722
375,2.006365023005895e-05
376,0.009601899764995281
377,0.005832430493754041
378,0.00337464069672899
379,4.3372286546061195e-05
380,2.1307716969721766e-05
381,0.001856801433751973
382,0.018175862998599916
383,3.914857733502819e-05
384,5.77920997398672e-06
385,0.021381748178506722
386,0.00013564069642767618
387,0.005446589708207783
388,0.00047604427585387225
389,2.716463302467444e-05
390,1.9727065609028103e-06
391,0.0019508859131539653
392,0.0009733024374497868
393,2.699628121873786e-05
394,8.093731090422522e-06
395,4.775608571102822e-06
396,0.00029667820733197866
397,0.0034192760297054262
398,0.00027910713544544014
399,1.250958594100889e-06
400,0.0006714320030351985
401,7.503851805227971e-05
402,0.003900824505506114
403,0.0058807614948241105
404,0.2938732249780365
405,0.004248252084928116
406,0.0011544655665621766
407,3.302324725303566e-05
408,1.361245191272064e-05
409,0.0010925984295920657
410,0.009758610601621157
411,3.661686837713506e-05
412,7.894012121766714e-07
413,0.0002575758888295712
414,0.0002902986374431047
415,8.52015554704776e-06
416,1.811662690464147e-05
417,0.0017539189249273718
418,2.9270246552633424e-06
419,0.001784155172313365
420,0.002765788939318669
421,0.01116682709728588
422,0.010296652488534692
423,0.00030759295728428947
424,1.9073187655727244e-06
425,3.6325823514958995e-06
426,0.1981203530007136
427,0.0029387754572978014
428,7.329272217308568e-07
429,3.773378849081017e-05
430,3.5728778711847847e-05
431,4.1044344356608113e-07
432,0.038086991180136885
433,0.0010235252936057742
434,0.005023504430741702
435,3.474578504558693e-05
436,6.561780401316568e-05
437,3.0850650658081475e-05
438,3.949573551316253e-05
439,1.550755161196417e-06
440,0.0005102069937042534
441,2.9523301527570976e-05
442,5.502748939662374e-05
443,2.998872460735698e-06
444,3.035668320760179e-05
445,0.00011200706585522541
446,0.02983512581581269
447,0.00036392416969786953
448,0.0017740470155255003
449,2.735735722466557e-05
450,0.00011899671335404734
451,0.0025248349079062637
452,0.00022342126739013308
453,0.008982508245963082
454,0.00012313336440483824
455,1.2715127904343442e-05
456,0.02184890428969587
457,9.257538080451707e-06
458,0.004859107895996846
459,6.948044051868204e-05
460,0.003778539054929222
461,2.166516822497048e-05
462,1.5488800179075913e-07
463,2.1092418372875475e-06
464,3.141824104654586e-05
465,0.004548749729422409
466,0.0031393075156788386
467,0.014551521610272669
468,0.00011921692274506844
469,4.63857971572954e-06
470,0.00011596057182916477
471,0.012426122537346849
472,1.0216553209842426e-05
473,0.0002542561141227685
474,4.848369042627509e-07
475,0.028396908390908967
476,0.0013472964791948247
477,4.294937146760898e-05
478,0.002459575126269238
479,0.024794567011423786
480,0.006793788300409155
481,0.026503609718380276
482,2.8143043732689007e-05
483,0.0714586277650901
484,0.02355796033271832
485,0.00014124620310826223
486,8.748144695163281e-05
487,5.5971654933954823e-05
488,2.752308247218521e-05
489,0.008176571281887732
490,6.71248560872345e-05
491,0.0014740268999390586
492,0.017467266804533955
493,0.0008397611124245747
494,0.003178311298437937
495,0.004221807571741089
496,0.028515956115560875
497,0.0013586700870133277
498,0.002854998596347423
499,0.0009328260368343998
500,0.011528509345617957
501,8.92942022780322e-05
502,0.004592171820531559
503,0.0025825083271796426
504,0.0009256166859591209
505,0.0011247230601912747
506,3.1466016069062605e-05
507,0.016254554720522747
508,0.004310388659374653
509,6.156964089526412e-07
510,1.1234721700668254e-05
511,0.0015973404939880987
512,0.00048464495055948806
513,0.0004328611939760744
514,0.001614910569811582
515,7.595829528898362e-05
516,0.0010621037432278974
517,3.488357732596824e-05
518,1.0679397629323669e-06
519,3.71070371289878e-05
520,1.5447289797182903e-06
521,0.0022204792878671824
522,0.12817976934219846
523,5.1738444128635403e-05
524,0.004047014476403272
525,1.0984285542177995e-05
526,1.916352330308341e-05
527,0.011101006705051429
528,0.003211308261732206
529,8.90568327089476e-05
530,4.970095330191201e-06
531,8.048145155279342e-06
532,0.0002453626257367666
533,2.5219835397600116e-06
534,0.2431327890359407
535,4.730765581449166e-06
536,0.0032156472133689426
537,0.011742707713357397
538,0.007754398135147627
539,0.007593434791753675
540,3.319779703966494e-06
541,0.005450145590283873
542,2.0943649321373256e-05
543,0.0018939723056817896
544,0.004682566959745821
545,0.005533274091426625
546,2.9148106565139728e-05
547,0.008700743193114585
548,1.4685288283305404e-05
549,0.013880402328018434
550,0.002545425655975435
551,0.01017475972635011
552,7.3488408061940526e-06
553,0.00025125191272381273
554,0.00012222441961758546
555,0.000249326346057421
556,0.07725383881034391
557,5.776621414813407e-05
558,0.038600930972234035
559,0.009175037434381198
560,1.1148799908222856e-05
561,0.0032439557003206537
562,0.0005895642640316112
563,2.9520261853259042e-05
564,0.0015192420698250946
565,0.000778266202975265
566,0.00010146069129717168
567,6.1507177377038985e-06
568,2.910658404031842e-06
569,0.0027789408091837783
570,1.86826752965635e-05
571,3.3418143064530817e-06
572,0.10775624670161266
573,3.6906909327030016e-06
574,8.173359633191564e-07
575,2.780934634850834e-06
576,0.007232224474793496
577,0.00014520812314976631
578,3.1842597835610315e-06
579,0.003237359501359513
580,0.0006458000514755268
581,0.02529089997134645
582,0.008905488658099092
583,4.325371279533351e-05
584,0.22219133960861093
585,0.0010066657383547525
586,1.4388500740322669e-05
587,0.029943597911880535
588,4.392660625036128e-05
589,0.0011992704183232694
590,1.0649822246249164e-05
591,0.0013388087731189338
592,4.626967867473377e-06
593,4.943693030179535e-06
594,3.3424211739177043e-06
595,0.0009164066358812711
596,0.005810795727875459
597,0.0027422971239127545
598,0.0007133492632683083
599,0.00042804958891494676
600,0.003992848713407948
601,0.02767158202187947
602,0.03936814716159997
603,0.0028313778494538804
604,0.0027904464302924746
605,0.03108248271662381
606,0.004589698316545291
607,0.04208888065201277
608,0.01177609233739072
609,0.0010570790693092723
610,2.9794988625262284e-06
611,1.19069934565142e-06
612,0.08735237122789334
613,2.386354021604677e-06
614,3.713008105142923e-05
615,0.002274231864350986
616,0.0002859920629702414
617,0.0004337529488752561
618,7.110982682013487e-07
619,4.989284060992293e-06
620,0.0014218035620894738
621,3.010762392809494e-05
622,0.3366031972997229
623,0.01154014873993979
624,0.0003567003233754217
625,0.18333746247056767
626,0.008024347280167352
627,1.847153479285154e-06
628,3.646138477348616e-07
629,0.031393803902359955
630,2.094087738148471e-06
631,0.003071014031434785
632,0.01344144664524243
633,0.0029976512127778713
634,0.000768084157604753
635,2.0332679659392248e-05
636,1.1162684755937722e-05
637,8.958965805331545e-07
638,0.0002542561141227685
639,0.00045028835934387114
640,0.0014169047490236967
641,0.025071524938815166
642,5.9691378622764626e-05
643,0.010021592328999964
644,6.324727080008163e-06
645,0.04931959394183776
646,0.0015146003824218351
647,1.4215188483633768e-05
648,0.004319400599092083
649,0.004696749540867813
650,1.898468363331311e-05
651,0.0004871118611529797
652,0.07380452654814956
653,0.009538948678634529
654,7.750083872787087e-05
655,0.0357568826616381
656,0.059599666955319625
657,0.0029934614698479863
658,8.920429632346444e-06
659,0.002297360916792134
660,0.008687417915353813
661,0.0028897967607477925
662,0.000317818558093107
663,5.847273630321184e-05
664,0.00022219115098770335
665,0.0005289759043514252
666,0.00040672385623854144
667,0.00023912088033660347
668,0.02867444749593859
669,1.747140663254883e-05
670,1.7018798606872158e-06
671,0.005131596008430817
672,0.03646169274608031
673,0.03507705675133292
674,0.012376387739293797
675,0.004370047260653809
676,0.0010768966842075053
677,5.626926529328754e-05
678,0.004884501103185821
679,0.00326879481805122
680,0.011865584139477841
681,1.5683499431007572e-05
682,5.994068621280302e-06
683,2.1956240370540473e-05
684,0.004084518914577096
685,3.5728778711847847e-05
686,0.00010874473214216615
687,0.009541341147421858
688,0.03877566165147303
689,0.11282041268338748
690,8.476440705323254e-05
691,0.00042200714090911523
692,0.00038867082713312114
693,0.007251916845522502
694,0.0056072686056417445
695,3.701442674690569e-05
696,0.0008526527687580489
697,0.011876949866262573
698,0.003901211764495829
699,2.117623110140109e-05
700,4.925834690321395e-05
701,0.0020682633907815285
702,0.00764560043118978
703,1.663197162685963e-06
704,0.00048149001977817866
705,8.954946649480974e-07
706,1.0664207398955605e-06
707,1.2085100371169174e-05
708,1.6581251560872898e-05
709,0.5410721737253409
710,0.0038293410587274214
711,0.0023565012824051422
712,9.739093832384634e-05
713,5.515429858087751e-05
714,0.0003450608664309664
715,4.358170983015187e-07
716,0.00012344461447189162
717,0.024030089383350627
718,9.853977403181024e-05
719,2.5595490895524972e-05
720,1.3257519515592148e-05
721,8.66857073360333e-05
722,2.7873128662996306e-05
723,0.002732091046474206
724,0.0034235069470772866
725,1.4449168476072834e-06
726,7.822586570879698e-06
727,0.04750652971004952
728,0.07222065621168232
729,0.08146643270083642
730,0.006849354662771083
731,4.0951256419114574e-05
732,5.515771289065456e-05
733,1.1108034233317793e-05
734,0.011440548686978032
735,0.08660989887344188
736,3.897965633307578e-05
737,7.602651871719231e-06
738,0.00017794918849786331
739,0.0006774593686314161
740,0.00010815026584441739
741,2.542725130733495e-05
742,0.005690065171958067
743,0.028709672841424713
744,0.0016357907760789247
745,0.014942335432523607
746,1.677356773125624e-05
747,0.017180670460404435
748,2.604320291111359e-05
749,0.0015695007234667263
750,4.014523019895743e-05
751,8.888733566404735e-06
752,9.787223768943602e-07
753,3.0270826716258422e-05
754,0.00010730613408629733
755,1.976149681194518e-05
756,0.0007595421639536262
757,0.006561407858776201
758,9.594601142459795e-05
759,1.9894707475658514e-05
760,1.2322299132796063e-05
761,0.013316436993540695
762,6.559441596650225e-05
763,0.03691260282336137
764,1.5365466770832346e-05
765,4.876389440824483e-05
766,4.662103660809124e-06
767,0.0007016725465527886
768,3.144943684470024e-05
769,0.008751544041219052
770,0.05438526768068374
771,0.001877443442745915
772,0.000275526140205678
773,2.790214282368699e-05
774,0.01179540150310736
775,7.969155440619644e-06
776,0.18741044147362984
777,3.6159423380353194e-05
778,0.005956947070757479
779,0.00830490035617957
780,1.4187496744414704e-05
781,0.0022956954852577033
782,0.032827174134605605
783,4.7273084488926766e-05
784,3.056591140862954e-05
785,3.484820206557855e-05
786,0.007478670810281463
787,2.955698621532884e-05
788,1.755643933266295e-06
789,0.009911887249592688
790,0.0005407853883136508
791,0.0034020846664743346
792,2.6297112365837923e-05
793,0.0004293002549489038
794,0.008359934821598186
795,3.98746372052439e-05
796,4.327850708750227e-06
797,0.006054767740948585
798,5.704779733961047e-06
799,0.005209249771315658
800,0.000766407523092065
801,0.002078262343739324
802,0.007915682324360865
803,3.9137726647089366e-06
804,3.0748365693402745e-06
805,5.1596243923889746e-05
806,0.0001107133383631327
807,8.885633763564886e-07
808,8.096848606431387e-06
809,0.19546763637913825
810,0.009630175484240394
811,0.00029290099178299055
812,0.01865344422465266
813,0.0010869228198814372
814,0.008593567429586418
815,0.06959159084056056
816,1.4369556744479932e-05
817,0.0038754392597855625
818,1.415447728211942e-05
819,0.0004632627891736025
820,0.10631243984249662
821,0.00010874183134729512
822,0.017150177908559685
823,9.727819348115123e-05
824,1.7149577541858093e-06
825,0.0032973359274134886
826,1.3104532393635542e-05
827,0.0408116881660582
828,5.4851805051233285e-05
829,0.0009344962434892223
830,1.793131011408975e-05
831,0.15715985738834873
832,3.5922748396826605e-06
833,8.817983012596365e-07
834,1.0724502962755547e-06
835,0.004761237239240514
836,0.00530735831614384
837,2.2822976113323456e-05
838,0.005942800273361444
839,0.0005637782266760683
840,1.8206518416350675e-05
841,0.001092919290586933
842,0.002584992626168836
843,0.07553105497960437
844,0.001875561140954345
845,1.425777053613587e-06
846,8.967459399707238e-06
847,0.00506772690141949
848,3.1519836845828397e-06
849,2.228454488180921e-05
850,0.0001358640894204455
851,2.005734621041818e-06
852,5.93377090315671e-06
853,0.010371091335341571
854,5.791298754988869e-07
855,3.0448285700900927e-06
856,5.540825711046148e-06
857,3.34981711507458e-05
858,0.008216189367820165
859,0.01607090142427798
860,0.01815385247485668
861,0.03130921244791912
862,0.0001342434341650068
863,0.0010052115052476573
864,2.3689621148113226e-06
865,2.7961024339397094e-05
866,0.00015496896592034144
867,2.635076222858131e-06
868,2.108790085836487e-05
869,3.919186670740902e-06
870,1.4500602402978754e-05
871,1.2020839754062349e-05
872,0.0003494958171507471
873,7.218464623008956e-07
874,6.577213524489461e-05
875,0.01589787795873199
876,0.028469016388485403
877,1.5066553566741177e-05
878,9.376150851076034e-07
879,1.800866865085579e-05
880,0.00017280825181883961
881,8.781823660820607e-06
882,0.005229656341748472
883,0.018765017353658195
884,0.018973049297274416
885,0.002852624983019271
886,0.002079352642651626
887,2.9372611444695568e-05
888,9.520615324769011e-06
889,0.0028856377257387537
890,2.7296423452179016e-06
891,1.6866660565661354e-06
892,0.0087047181520959
893,8.060569229442662e-06
894,0.05914464326537646
895,0.008914169671246057
896,0.11294081210548115
897,0.011654344627352516
898,0.16997786755876043
899,0.0016663644520644272
900,0.0022041200714575083
901,0.00021661531247494614
902,0.00700742016380369
903,5.5514767917150405e-05
904,0.0008008801494735782
905,7.39332485231154e-05
906,0.001835288339206184
907,0.052312753437032074
908,0.009397275993392124
909,2.1726940400127325e-05
910,0.0006826943552050172
911,9.635079751520985e-06
912,8.661553120924059e-05
913,1.0738100339422536e-05
914,9.136469444028651e-05
915,0.007962022600838196
916,0.0018545342316128493
917,0.006883226445275619
918,9.239254120350226e-06
919,0.00034359929700316673
920,0.14047405174840516
921,0.0008448508478760946
922,3.666964056928509e-05
923,0.008191004819090844
924,1.6733013999339064e-06
925,0.008770188922666775
926,1.2065013104171613e-06
927,5.526595550776052e-05
928,0.0003247545338764831
929,0.00037314931250990335
930,0.28325695504662524
931,0.0002542561141227685
932,0.0002827023290117534
933,0.00991186631870396
934,0.0002655120018125003
935,6.637525772677712e-07
936,5.10902127940881e-05
937,0.0006851690062181772
938,0.034625293389433646
939,0.0002250268743208062
940,0.0038187283582926616
941,2.9644595029188283e-06
942,0.009652193194269548
943,0.021865623740088744
944,2.8615730164819577e-05
945,0.0021461315543094732
946,0.0001822980606920722
947,3.36241915202652e-06
948,2.207982694027162e-06
949,2.4527559382135384e-05
950,0.00047291056095410874
951,0.00023524975819436228
952,0.0027102344300212965
953,0.002483824618457311
954,0.02488446746684334
955,0.02458160507712771
956,2.1870155818746806e-06
957,1.0419692459247131e-06
958,0.00022256529512874537
959,0.004549338429502738
960,2.8553737671290125e-06
961,5.191179642435021e-06
962,0.008933881619209738
963,0.0008809091844920946
964,0.05913159219298225
965,0.00020559108633904602
966,0.0029968248037281577
967,0.0008858711577801435
968,2.6814039192117296e-05
969,0.0008902351795109233
970,0.0009298157866236641
971,0.002997711961868556
972,4.087353043528505e-05
973,6.114676785594106e-06
974,3.398007509984683e-05
975,7.560452108824698e-06
976,2.3658740709472652e-05
977,0.0003806372848322573
978,0.0017954942635361156
979,0.06490647195003064
980,0.000427879249174572
981,5.775541964496553e-06
982,1.600415044631003e-05
983,0.010353028668626267
984,7.353972890183474e-07
985,0.009525579377892208
986,0.0005647679146558188
987,0.003053229128851746
988,0.0019052073056886674
989,1.744704764801939e-05
990,2.136791621666427e-05
991,0.0037213837494801194
992,3.466303048505541e-05
993,9.957324893012382e-05
994,3.508903032914317e-07
995,2.5009006871532552e-05
996,1.229485419724413e-05
997,0.0019803035233684
998,0.02940267516572795
999,0.0007372159096924798
1000,0.08505049152560833
1001,3.1933292816327786e-05
1002,0.05374676612956157
1003,0.0011917347455352005
1004,8.506829793053464e-07
1005,3.3221089963806044e-05
1006,0.015149155215663701
1007,4.015935300696559e-05
1008,0.07805402103724515
1009,0.0029964635802211754
1010,3.3918747085734526e-05
1011,0.0024033767359995
1012,0.0003966664029221398
1013,0.00030525689233547527
1014,0.0001312209666485317
1015,0.001779816984979656
1016,0.00036077402507153004
1017,0.009676192390572087
1018,0.0001317167991579224
1019,2.3612417077354945e-06
1020,0.008281615038626209
1021,8.60591143282191e-06
1022,0.004921291040296984
1023,4.868186722338949e-06
1024,5.092282559340707e-06
1025,0.04468951965144523
1026,0.010275481528532743
1027,6.169532423910308e-05
1028,0.0003927891496073144
1029,1.6428534461805158e-05
1030,6.237651429145011e-05
1031,1.3057349078677967e-05
1032,0.004072682977877373
1033,4.248629965652572e-06
1034,0.0002304849970425846
1035,4.759015617352997e-06
1036,0.03462093711940334
1037,0.0001466163757623089
1038,0.02380783550152439
1039,6.138816739693666e-06
1040,0.012246864400077901
1041,0.0035381257041416678
1042,0.007920155999884283
1043,0.0042523953139562845
1044,8.582817076811001e-06
1045,0.00532601797885937
1046,0.00019484655125972072
1047,3.0977602081118493e-06
1048,0.00014244671767654405
1049,3.477579916703825e-05
1050,8.897134225229539e-05
1051,0.0002786525779234477
1052,0.007731775827184078
1053,1.1103645261803081e-05
1054,0.003230741718228617
1055,0.19009650260832225
1056,1.884228969329465e-05
1057,0.0028696429611931046
1058,2.0941335387570576e-06
1059,0.0007125479280485823
1060,8.164936652352398e-06
1061,0.02193827012441229
1062,1.0329002147798224e-05
1063,0.0064490770519418
1064,2.101562432605739e-06
1065,9.217839731220536e-06
1066,3.3476624093583784e-06
1067,1.8816077266552454e-05
1068,0.005440270126794005
1069,3.2327695449624535e-05
1070,3.694621642739243e-06
1071,8.049176327399552e-06
1072,2.8007708525046987e-05
1073,0.000915287761692009
1074,0.00542020893776569
1075,0.00024264762645839237
1076,0.0009350547031828065
1077,3.513361009461922e-05
1078,0.0002232101106871433
1079,2.596111750169593e-06
1080,0.01371783204572181
1081,8.279867458655085e-05
1082,0.0005472800978344385
1083,3.440253731635679e-06
1084,3.578348533042069e-07
1085,0.0017599995387534047
1086,0.0025752594651194407
1087,0.13427749909784042
1088,2.7219571755375014e-06
1089,3.621498728136276e-05
1090,1.0571889742753713e-05
1091,2.4524727997323765e-05
1092,0.0009325387896243367
1093,0.14238524407395578
1094,0.03869000358606608
1095,1.945169906166344e-06
1096,0.00492778083662451
1097,4.9335291091778104e-05
1098,0.0029067998975179543
1099,0.00013072739348296854
1100,3.457250601130711e-05
1101,3.4088523465605535e-06
1102,0.018626055967400214
1103,7.3436347362969e-06
1104,0.0008995576143476529
1105,0.025715372153592892
1106,1.80210853493086e-05
1107,0.027449817825586597
1108,4.44965191927564e-06
1109,0.0003260720341637822
1110,0.0010043732819923219
1111,2.178017745187768e-06
1112,0.004050429446292073
1113,4.3248226224145335e-06
1114,0.011706272045887972
1115,8.828679662677766e-06
1116,2.9743516600758102e-05
1117,2.225657984148933e-06
1118,1.4326776285978222e-05
1119,1.1437577017013349e-05
1120,1.2747435336460848e-05
1121,1.3180031135397238e-05
1122,0.03362107768571011
1123,1.1139495116873954e-05
1124,0.0017645025251502694
1125,1.0626351398640112e-05
1126,0.0019281698286342588
1127,6.864196538481588e-07
1128,0.0002487261060383941
1129,0.00025258455288407677
